BusinessDivision,CountryGroup,PlanningEntity,StrategicCrop,Crop,ProductLine,Commonname,LocalProductName,Market_Volume_2022,Market_Volume_2023,Market_Value_USD_2022,Market_Value_USD_2023
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Herbicides,2 4-D,2 4-D AMINE 6 -  [L],0.78,0.78,2.33,2.35
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Herbicides,atrazine,ATRAZINA 80 WP -  [KG],12.26,12.38,54.57,55.1
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Herbicides,fluazifop-P,Alfalade 125 EC -  [L],33.6,33.92,403.18,407.04
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,chlorfenapyr,SUNFIRE 240 SC -  [L],0.02,0.02,1.64,1.66
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,deltamethrin+imidacloprid,MURALLA DELTA 19 OD -  [L],0.11,0.11,4.24,4.29
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,imidacloprid,CONFIDOR 70 WG -  [KG],0.02,0.02,4.72,4.76
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,imidacloprid,PLURAL 20 SL -  [L],0.09,0.09,4.55,4.6
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,indoxacarb,AVAUNT 30 WG -  [KG],0.01,0.01,1.99,2.01
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,spinosad,SPINTOR 120 EC -  [L],0.02,0.02,1.9,1.92
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,abamectin,ABAMECTINA 1.8 EC -  [L],0.02,0.02,2.12,2.14
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,chlorpyrifos,CHLORPYRIFOS 480 EC -  [L],3.52,3.55,11.82,11.94
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,cypermethrin,CIPERMETRINA 25 EC -  [L],4.29,4.33,28.75,29.03
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,cypermethrin,Cypermethrin 250 EC -  [L],2.89,2.92,15.51,15.66
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,endosulfan,ENDOSULFAN 350 EC -  [L],0.29,0.3,1.65,1.67
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,endosulfan,THIONEX 35 EC -  [L],2.35,2.37,10.78,10.88
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,thiamethoxam,ACTARA 25 WG (A9584C) WG [KG],0.15,0.12,21.41,18.6
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,lufenuron+profenofos,CURYOM 2nd. BRAND (A9441A) EC [L],0.25,0.5,7.85,14.01
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Insecticides,emamectin,PROCLAIM 5SG (A10324A) SG [KG],0.03,0.21,5.77,30.7
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,bifenthrin,BRIGADIER 0.3 GR -  [KG],23.55,23.78,45.69,46.13
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,chlorpyrifos,CLORPIRIFOS 48 EC -  [L],9.09,9.18,53.71,54.23
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,phorate,THIMET 10 GR -  [KG],4,4.04,10.14,10.24
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,terbufos,TERBUFOS 10 GR -  [KG],29.51,29.79,58.42,58.99
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,captan+metalaxyl+thiophanate+trifloxystrobin,Trilex Star 65.4 DS -  [L],3.49,3.53,90.81,91.69
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,missing,Pocket 70 Ws -  [KG],0.24,0.24,15.51,15.66
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,carbosulfan,MARSHAL 25 DS -  [KG],0.11,0.11,1.18,1.19
CP Core,Central America & Caribbean,Nicaragua,Specialty,Peanuts (L3),Seed Treatment,carboxin+thiram,Vitavax 400 40 WP -  [KG],0.07,0.07,1.13,1.14
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Others,trinexapac-ethyl,MODDUS (A7725M) EC [L],16.16,17.18,374.86,400.7
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,glyphosate,ROUND UP MAX 68 SG -  [KG],3.55,3.58,13.03,13.16
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],47.23,47.69,173.32,175.01
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,indaziflam,ALION 50 SC -  [L],0.28,0.29,90.21,91.08
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,isoxaflutole,MERLIN 75 WG -  [KG],0.74,0.75,108.9,109.96
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,haloxyfop,GALANT 12 EC -  [L],0.47,0.48,3.5,3.54
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,diuron+hexazinone,Advance 60 WG -  [KG],24.94,25.18,304.99,307.96
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,hexazinone,VELPAR 75 WG -  [KG],10.91,11.02,343.45,346.8
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,2 4-D,2 4-D 72 -  [L],56.11,56.66,135.22,136.54
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,2 4-D,2 4-D Agroamine 72 -  [L],56.11,56.66,177.31,179.03
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,Ametryn,Ametrex 80 WP -  [KG],91.02,91.89,582.5,588.11
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,Ametryn,Ametrina Generica -  [L],15.59,15.74,60.01,60.59
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,glufosinate,FINALE 150 SL -  [L],9.35,9.44,70.14,70.82
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,glyphosate,GLIFOSATO 35.6 SL -  [L],125.83,127.03,390.06,393.79
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,halosulfuron,SEMPRA 75 WG -  [KG],0.31,0.31,117.54,118.69
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,pendimethalin,Pendimethalin 50 EC -  [L],18.19,18.37,105.34,106.37
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,terbutryn,TERBUTREX 50 SC -  [L],78.23,78.98,449.8,454.11
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Herbicides,terbutryn,TERBUTRINA 50 SC -  [L],61.46,62.06,280.83,283.56
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Insecticides,imidacloprid,CONFIDOR 70 WG -  [KG],1.66,1.68,357.09,360.6
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Insecticides,imidacloprid,Jade 0.8G -  [KG],157.97,159.52,230.41,232.67
CP Core,Central America & Caribbean,Nicaragua,Sugarcane,Sugarcane (L2),Insecticides,missing,Metarrizium -  [KG],3.87,3.91,23.21,23.43
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Alliums (L3),Fungicides,difenoconazole,SCORE 25 EC (A7402T) EC [L],1.51,2.27,27.31,43.11
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,azoxystrobin+difenoconazole,TIAGO GOLD 32.5 SC -  [L],0.14,0.15,5.76,5.81
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,azoxystrobin+tebuconazole,IMPERIO 32.5 SC -  [L],0.57,0.57,16.39,16.55
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,propineb,ANTRACOL 70 WP -  [KG],7.1,7.17,59.85,60.44
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,trifloxystrobin,FLINT 50 WG -  [KG],0.12,0.12,23.16,23.39
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,mancozeb,DITHANE 80 WP -  [KG],0.91,0.92,2.64,2.66
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,picoxystrobin,ACAPELA 25 SC -  [L],0.22,0.22,15.28,15.43
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,azoxystrobin+difenoconazole,VERTIGO 32.5 SC -  [L],0.03,0.03,1.12,1.13
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,carbendazim,Carbandazim 50 SC -  [L],33.34,33.67,138.84,140.2
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,mancozeb,MANCOZEB 80 WP -  [KG],19.22,19.4,52.35,52.87
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,azoxystrobin,AMISTAR 50WG (A12704A) WG [KG],0.12,0.23,22.02,31.33
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Fungicides,boscalid+pyraclostrobin,BELLIS 38 WG -  [KG],0.23,0.23,26.21,26.47
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,paraquat,ANGLOXONE 200 SL -  [L],29.86,30.15,106.01,107.04
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,paraquat,PARAQUAT 20 SL -  [L],2.01,2.03,7.43,7.51
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],1.47,1.49,5.41,5.46
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,paraquat,Herbaxone 20 SL -  [L],2.82,2.85,10.46,10.56
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,paraquat,RAFAGA 20 SL -  [L],7.6,7.67,26,26.25
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,diquat,REGLONE 20 SL (A1412A) SL [L],9.03,0.42,80.5,4.16
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,fenoxaprop-P,Whip 7.5 EW -  [L],1.12,1.13,19.2,19.39
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,fluazifop-P,Alfalade 125 EC -  [L],0.94,0.95,11.28,11.39
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,missing,Alfalex -  [L],0.67,0.68,5.34,5.39
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,missing,Yerbalade 15 EC -  [L],6.06,6.12,60.89,61.49
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,missing,Yerbalex 25 SL -  [L],4.31,4.35,29.94,30.23
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,oxyfluorfen,Galigan 240 EC -  [L],1.73,1.75,20.39,20.59
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,fluazifop-P+fomesafen,FUSIFLEX (A13680D) SL [L],0.13,0.5,3.18,12.92
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,fluazifop-P,FUSILADE 12.5 EC (A12791A) EC [L],1.37,4.26,21.27,73.81
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Herbicides,glyphosate,GLIFOSATO 35.6 SL -  [L],79.56,80.34,246.65,249.05
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,beta-cyfluthrin+thiacloprid,MONARCA 11 25 EC -  [L],1.57,1.58,45.3,45.75
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,deltamethrin+imidacloprid,MURALLA DELTA 19 OD -  [L],1.06,1.07,41.45,41.86
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,deltamethrin+triazophos,RIENDA 21.2 EC -  [L],0.75,0.76,8.6,8.68
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,metaldehyde+methiocarb+methomyl,CARACOLEX 5.95 RB -  [KG],24.81,25.05,72.68,73.39
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,gamma-cyhalothrin,Proaxis 60 CS -  [L],0.4,0.4,1.9,1.92
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,chlorpyrifos,CHLORPYRIFOS 480 EC -  [L],10.78,10.89,36.24,36.6
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,cypermethrin,CIPERMETRINA 25 EC -  [L],17.8,17.98,119.28,120.45
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,metaldehyde,Metaldehyde 5.95 RB -  [KG],18.7,18.88,45.63,46.07
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,lambda-cyhalothrin+thiamethoxam,CONQUEST 247 SC (A13623F) ZC [L],1.42,1.22,73.99,63.18
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,thiocyclam,EVISECT 50 SP -  [KG],0.48,0.48,15.6,15.75
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,oxamyl,VYDATE 240 SL -  [L],5.4,5.45,68.15,68.82
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Insecticides,lambda-cyhalothrin+thiamethoxam,CONQUEST 247 SC (A13623F) ZC [L],0.95,0.81,49.32,42.12
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Seed Treatment,benomyl,BLINDAJE 60 FS -  [L],0.14,0.12,9.49,8.46
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Seed Treatment,carboxin+thiram,Vitavax 400 40 WP -  [KG],1.25,1.26,21.23,21.43
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Seed Treatment,imidacloprid,Imidacloprid -  [KG],0.9,0.91,49.41,49.89
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Dry Beans (L3),Seed Treatment,fludioxonil+MEFENOXAM+thiabendazole+thiamethoxam,CRUISER ADVANCED 54.5 FS (A15121C) FS [L],2.61,1,189.8,69.69
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Peppers (L3),Fungicides,difenoconazole,SCORE 25 EC (A7402T) EC [L],1.51,2.27,27.31,43.11
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,dimethomorph+mancozeb,ACROBAT MZ 69 WP -  [KG],0.51,0.51,9.62,9.71
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,cymoxanil+famoxadone,Equation Pro 52.5 WG -  [KG],0.13,0.14,17.14,17.3
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,cymoxanil+mancozeb,CURZATE 72 WP -  [KG],0.91,0.92,17.77,17.95
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,cymoxanil+mancozeb,CURAZIN 72 WP -  [KG],0.35,0.35,4.62,4.67
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,mandipropamid,REVUS 25 SC (A12946B) SC [L],0.71,1.34,29.48,61.74
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,boscalid+pyraclostrobin,BELLIS 38 WG -  [KG],0.02,0.02,1.94,1.96
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,iprovalicarb+propineb,POSITRON DUO 69 WP -  [KG],0.1,0.11,1.63,1.65
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,propineb,ANTRACOL 70 WP -  [KG],0.33,0.33,2.74,2.77
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,tebuconazole+triadimenol,SILVACUR COMBI 30 EC -  [L],0.06,0.06,1.42,1.43
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,trifloxystrobin,FLINT 50 WG -  [KG],0.01,0.01,2,2.02
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,chlorothalonil,KNIGHT 72 SC -  [L],0.27,0.27,1.99,2.01
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,mancozeb,DITHANE 80 WP -  [KG],0.62,0.62,1.78,1.8
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,mancozeb,MANZATE 80 WP -  [KG],0.93,0.94,3.44,3.47
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,picoxystrobin,ACAPELA 25 SC -  [L],0.04,0.04,2.81,2.84
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,chlorothalonil,Chlorothalonil 72 EC -  [L],0.37,0.37,1.83,1.84
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,copper,Promet Cobre -  [KG],0.05,0.05,0.27,0.27
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,copper sulfate,Phyton 24 SC -  [L],0.05,0.05,1.48,1.5
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,hexaconazole,Hexaconazole 050 SC -  [L],0.16,0.17,0.94,0.95
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,mancozeb,MANCOZEB 80 WP -  [KG],1.42,1.44,3.87,3.91
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,mancozeb,Moxan Mz 72 Wp -  [KG],0.38,0.39,4.97,5.02
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,missing,Helmoxanil 72 WP -  [KG],0.35,0.35,2.46,2.48
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,difenoconazole,SCORE 25 EC (A7402T) EC [L],1.21,1.81,21.84,34.48
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,azoxystrobin,AMISTAR 50WG (A12704A) WG [KG],0.02,0.04,4.31,6.13
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,propamocarb,PREVICUR 700 SL -  [L],0.06,0.06,0.89,0.9
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,carbendazim,Carbandazim 50 SC -  [L],0.59,0.6,2.46,2.48
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Fungicides,thiabendazole,MERTECT 500 SC (A10466C) SC [L],0.46,3.53,24.71,174.05
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,paraquat,ANGLOXONE 200 SL -  [L],0.29,0.3,1.04,1.05
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,paraquat,PARAQUAT 20 SL -  [L],0.34,0.35,1.26,1.28
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],0.15,0.15,0.56,0.56
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,glyphosate,GLIFOSATO 35.6 SL -  [L],0.53,0.53,1.63,1.65
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,missing,Yerbalade 15 EC -  [L],0.04,0.04,0.37,0.37
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,oxyfluorfen,Galigan 240 EC -  [L],0.01,0.01,0.17,0.17
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,paraquat,RAFAGA 20 SL -  [L],0.73,0.74,2.51,2.54
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,fenoxaprop-P,Whip 7.5 EW -  [L],0.01,0.01,0.15,0.16
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,metribuzin,SENCOR 480 SC -  [L],0.01,0.01,0.05,0.05
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,haloxyfop,GALANT 12 EC -  [L],0,0,0.03,0.03
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,oxyfluorfen,GOAL 2 240 EC -  [L],0.01,0.01,0.02,0.02
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,fluazifop-P,FUSILADE 12.5 EC (A12791A) EC [L],0.14,0.44,2.19,7.6
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Herbicides,clethodim,Select 24 EC -  [L],0.01,0.01,0.21,0.21
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,chlorfenapyr,SUNFIRE 240 SC -  [L],0.01,0.01,0.95,0.96
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,indoxacarb,AVAUNT 30 WG -  [KG],0.02,0.02,3.77,3.8
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,spinosad,SPINTOR 120 EC -  [L],0.01,0.01,1.37,1.38
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,chlorantraniliprole,Coragem 200 SC -  [L],0,0,0.03,0.03
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,cypermethrin,CIPERMETRINA 25 EC -  [L],0.35,0.35,2.32,2.35
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,emamectin,PROCLAIM 5SG (A10324A) SG [KG],0.03,0.18,4.98,26.49
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,spiromesifen,OBERON 240 SC -  [L],0.01,0.01,0.68,0.69
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,abamectin,VERTIMEC 018 EC (A8612A) EC [L],0.09,0.3,8.45,25.3
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,fipronil,REGENT 200 SC -  [L],0.01,0.01,0.49,0.5
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,acetamiprid,RESCATE 20 SP -  [L],0.01,0.01,0.91,0.92
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,beta-cyfluthrin+thiacloprid,MONARCA 11 25 EC -  [L],0.05,0.05,1.37,1.39
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,deltamethrin+imidacloprid,MURALLA DELTA 19 OD -  [L],0.11,0.11,4.2,4.24
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,deltamethrin+triazophos,RIENDA 21.2 EC -  [L],0.03,0.03,0.29,0.29
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,imidacloprid,CONFIDOR 70 WG -  [KG],0.1,0.1,20.49,20.69
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,imidacloprid,PLURAL 20 SL -  [L],0.02,0.02,0.79,0.8
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,gamma-cyhalothrin,Proaxis 60 CS -  [L],0.01,0.01,0.03,0.03
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,methomyl,LANNATE 9 WP -  [KG],0.21,0.21,3.7,3.74
CP Core,Central America & Caribbean,Nicaragua,Vegetables,Solanaceae Others (L3),Insecticides,oxamyl,VYDATE 240 SL -  [L],0.63,0.64,8,8.08
